Brand,Model,Version Name,Price,Price Numeric (DT),Original Price,Original Price Numeric (DT),Is Promo,Status,URL,Image URL,Carrosserie,Nombre de portes,Garantie,Nombre de places,Disponibilité,Voiture populaire,Puissance (ch.din),Puissance fiscale,Couple,Energie,Nombre de cylindres,Cylindrée,Batterie,Nombre de moteurs électriques,Puissance électrique,Puissance thermique (ch.din),Type de batterie,Couple électrique,Puissance avec overboost (ch.din),Système antipollution,Transmission,Boîte,Nombre de rapports,Différentiel autobloquant,4 roues directrices,Hauteur,Largeur,Longueur,Volume du coffre,Volume du coffre maximal,Charge utile,Volume du coffre avant,Volume utile,Surface de chargement,Vitesse maxi,0-100 Km/h,Autonomie électrique (WLTP),Autonomie électrique (NEDC),Consommation mixte,Consommation urbaine,Consommation extra-urbaine,Temps de recharge normale (AC),Consommation électrique (WLTP),Temps de recharge rapide (DC),Emissions de CO2,Capacité de recharge maximale (AC),Direction assistée,Aide au stationnement,Régulateur de vitesse,Aide au démarrage en côte,Détecteur de fatigue,Limiteur de vitesse,Assistant de feux de route,Aide au maintien dans la voie,Surveillance d’angle mort,Système de descente en côte,Alerte de circulation transversale,Reconnaissance des panneaux,Conduite autonome,Détection des piétons,Contrôle de stabilité anti-retournement,Contrôle du roulis de la remorque,Caméra d'angle mort,Autoradio,Connectivité,Ecran central,Navigation,Connected Drive,Ecran passager,Sellerie,Climatisation,Jantes,Fermeture centralisée,ABS,Vitres électriques,Airbags,Anti-démarrage électronique,Rétroviseurs extérieurs,Volant réglable,Anti-patinage,Tapis de sol,Ordinateur de bord,Volant,Feux à LED,Sièges réglables en hauteur,Accoudoirs,Allumage automatique des feux,Phares,Fixations ISOFIX,Contrôle de pression des pneus,Assistance au freinage,Bouton Start & Stop,Clé intelligente,Instrumentation digitale,Frein de stationnement,Sièges,Détecteur de pluie,Vitres,Eléments extérieurs couleur carrosserie,Rétroviseur intérieur,Modes de conduite,Lumières d'ambiance,Alarme antivol,Alimentation électrique,Toit,Appuis têtes arrières,Antibrouillards,Kit rangement,Coffre à bagages,Baguettes extérieures d'encadrement des vitres,Peinture,Barres de toit,Alerte de franchissement de ligne,Calandre,Finition intérieure,Système Start & Stop,Alerte de risque de collision,Kit sécurité,Pommeau de levier de vitesse,Spoiler arrière,Boulons de roues protégés,Kit carrosserie,Seuils de portes,Version pays chauds,Kit éclairage,Affichage tête haute,Kit fumeurs,Ciel de pavillon,Poignées de portes,Tableau de bord,Suspension,Pédaliers,Préparation pour téléphone,Train roulant,Marchepieds latéraux,Pneumatiques runflat,Freinage,Barre stabilisatrice,Lave Phares,Boîte à gants réfrigérée,Arceau de benne,Fermeture assistée des portes,Caméra d'enregistrement de conduite,Cloison entre cabine et compartiment arrière,Sorties d’échappement,Pack aérodynamique M,Terrain Response,Pack Sport Chrono,Système de récupération d'énergie,Boule d'attelage,Capot moteur actif,Aileron arrière,DSC,Porte bagages,Capote éléctrique,Stores pare-soleil,Sideblades,Launch Control,Rideau de benne,Jupes latérales,Portes en élytre,Contrôle adaptatif de la charge,Dynamic Response
Skoda,Superb,1.5 TSI Essence DSG,155 980 DT,155980,,,Non,Normal,https://www.automobile.tn/fr/neuf/skoda/superb/1.5-tsi-dsg-essence,https://catalogue.automobile.tn/max/2025/11/47507.png?t=1764088327,Berline,5,3 ans,5,En pré-commande,,150 CH,8 CV,250 nm 1500 tr/min,Essence | Hybride léger,4,1495 CM³,,,,,,,,,Traction,Automatique,7,XDS+,,1481 mm,1849 mm,4912 mm,645 L,,,,,,225 KM/H,9.0 s,,,6 L/100 km,,,,,,,,Servotronic,Radar de recul | Caméra de recul,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,8 haut-parleurs | Commandes au volant,USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | SmartLink,Tactile | 13 pouces,GPS,Non,Non,Tissu,Automatique | Bizone,En aluminium | 17'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Genoux | Protège-tête,Oui,Électriques | Dégivrants,En hauteur et en profondeur,ESC | ASR,Oui,Oui,Cuir | Multi-fonctions | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,LED,Oui,Oui,EBD | HBA,Démarrage mains libres,Non,10.25 pouces | Virtual Cockpit,Éléctrique,Chauffants,Oui,Parebrise athermique | Lunette et vitres arrières sur-teintées,Non,Non,Non,Non,Anti-soulèvement,1 prise 12 V,Non,3,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Chromés,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Skoda,Superb,1.5 TSI Selection DSG,184 980 DT,184980,,,Non,Normal,https://www.automobile.tn/fr/neuf/skoda/superb/1.5-tsi-dsg-selection,https://catalogue.automobile.tn/max/2025/11/47507.png?t=1764088327,Berline,5,3 ans,5,En pré-commande,,150 CH,8 CV,250 nm 1500 tr/min,Essence | Hybride léger,4,1495 CM³,,,,,,,,,Traction,Automatique,7,XDS+,,1481 mm,1849 mm,4912 mm,645 L,,,,,,225 KM/H,9.0 s,,,6 L/100 km,,,,,,,,Servotronic,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,12 haut-parleurs | Commandes au volant | Canton,USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | SmartLink | Chargeur de téléphone sans fil,Tactile | 13 pouces,GPS,Non,Non,Cuir/similicuir,Automatique | 3 zones | Ventilation arrière,En aluminium | 19'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Genoux | Protège-tête,Oui,Électriques | Rabattables | Dégivrants | Photosensibles | Mémoire de position | Éclairage d'accueil à LED,En hauteur et en profondeur,ESC | ASR,Oui,Oui,Cuir | Multi-fonctions | Avec palettes,Feux de jour | Avant | Arrières,Conducteur et passager,Avant | Arrière,Oui,Directionnels | Matrix LED,Oui,Oui,EBD | HBA,Démarrage mains libres,Accès mains libres,10.25 pouces | Virtual Cockpit,Éléctrique,Électriques | Chauffants | Massants | Ventilés | Fonction mémoire,Oui,Parebrise athermique | Lunette et vitres arrières sur-teintées,Non,Anti-éblouissement,Non,Oui,Anti-soulèvement,1 prise 12 V,Non,3,Non,Non,Ouverture et fermeture motorisées | Ouverture mains libres | Cache Bagages,Chrome,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Chromés,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Pour vitres de portes arrières | Pour lunette arrière,Non,Non,Non,Non,Non,Non,Non
Suzuki,Celerio Populaire,Suzuki Celerio Populaire 1.0 L GL,28 457 DT,28457,,,Non,Normal,https://www.automobile.tn/fr/neuf/suzuki/celerio-populaire/1.0-l-gl,https://catalogue.automobile.tn/max/2022/09/46815.jpg?t=1775818637,Citadine,5,3 ans,5,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,,68 CH,4 CV,90 nm 3500 tr/min,Essence,3,998 CM³,,,,,,,,,Traction,Manuelle,5,,,1555 mm,1655 mm,3695 mm,295 L,,,,,,155 KM/H,14 s,,,4.3 L/100 km,5.1 L/100 km,3.7 L/100 km,,,,,,Électrique,Radar de recul | Caméra de recul,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,4 haut-parleurs | Commandes au volant,USB | Android Auto | Apple Carplay | Bluetooth,Tactile | 7 pouces,Non,Non,Non,Tissu,Manuelle,En aluminium | 15'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Rideaux,Non,Électriques,En hauteur,ESP,Non,Non,3 branches,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Poignées de portes | Rétroviseurs,Non,Non,Non,Oui,1 prise 12 V,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Chromée | Noire,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Avantier,Avantier C,Avantier Avantier C 14 KWH,28 700 DT,28700,,,Non,Normal,https://www.automobile.tn/fr/neuf/avantier/avantier-c/14-kwh,https://catalogue.automobile.tn/max/2025/10/47493.png?t=1761899050,Utilitaire,3,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,2,En pré-commande,,30 CH,2 CV,85 nm 0 tr/min,Electrique,,,14 kWh,1,,,,,,,Propulsion,Automatique,,,,1637 mm,1490 mm,2980 mm,,,275 KG,,"0,69 m³",,90 KM/H,,182 km,,,,,8 heures,,,,,EPS,Radar de recul | Caméra de recul,Non,HAC,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Commandes au volant,USB | Bluetooth,Non,Non,Non,Non,Tissu,Manuelle,"12""",À distance,Oui,Avant,Frontaux,Oui,Non,Non,Non,Oui,Non,Multi-fonctions,Non,Non,Non,Non,Non,Non,Oui,EBD,Non,Non,8 pouces,Non,Non,Non,Non,Non,Non,Sport | Eco,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Renault,Kwid Populaire,Renault Kwid Populaire 1.0 L,30 095 DT,30095,,,Non,Normal,https://www.automobile.tn/fr/neuf/renault/kwid/1.0-l-2025,https://catalogue.automobile.tn/max/2022/11/46708.jpg?t=1775222037,SUV,5,3 ans ou 100.000 km,5,Sous réserve d'acceptation du dossier par le ministère du commerce | Sur arrivage,,64 CH,4 CV,92 nm 4250 tr/min,Essence,3,999 CM³,,,,,,,,,Traction,Manuelle,5,,,1474 mm,1579 mm,3680 mm,290 L,,,,,,150 KM/H,15.5 s,,,4.7 L/100 km,,,,,,,,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,USB | AUX | Bluetooth,Oui,Non,Non,Non,Tissu,Manuelle,14'',À distance,Oui,Avant,Frontaux | Latéraux,Oui,Non,Non,Non,Non,Oui,Non,Feux de jour,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Pare-chocs | Rétroviseurs,Non,Non,Non,Non,Non,Non,3,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Chery,Tiggo 1X populaire,Chery Tiggo 1X populaire 1.0 L Turbo CVT,32 340 DT,32340,,,Non,Normal,https://www.automobile.tn/fr/neuf/chery/tiggo-1x-populaire/1.0-l-turbo-cvt,https://catalogue.automobile.tn/max/2025/03/47340.jpg?t=1768224666,SUV,5,3 ans ou 100.000 km,5,Sous réserve d'acceptation du dossier par le ministère du commerce | En pré-commande,,70 CH,4 CV,117 nm 3500 tr/min,Essence,3,998 CM³,,,,,,,,,Traction,Automatique,9,,,1570 mm,1760 mm,4200 mm,420 L,1239 L,,,,,170 KM/H,15.3 s,,,6.3 L/100 km,,,,,,,,Oui,Radar de recul,Oui,HAC,Non,Non,Non,Non,Non,HDC,Non,Non,Non,Non,Non,Non,Non,Commandes au volant,USB | Android Auto | Apple Carplay | Bluetooth,Tactile | 9 pouces,Non,Non,Non,Tissu,Automatique,En aluminium | 16'',À distance,Oui,Avant/Arrière,Frontaux,Oui,Électriques | Rabattables | Avec clignotants intégrés,En hauteur,ESP,Oui,Ecran TFT 3.5'',Multi-fonctions | à méplat,Feux de jour | Arrières,Non,Avant,Non,Non,Oui,Non,EBA | EBD,Démarrage mains libres,Accès mains libres | Démarrage à distance,Non,Non,Non,Non,Non,Poignées de portes | Rétroviseurs,Non,Non,Non,Oui,1 prise 12 V,Non,Non,Oui,Non,Non,Non,Non,Aluminium,Non,Chromée | Noire,Non,Non,Non,Triangle de présignalisation,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Hyundai,Grand i10 Populaire,Hyundai Grand i10 Populaire 1.0 L,32 343 DT,32343,,,Non,Normal,https://www.automobile.tn/fr/neuf/hyundai/grand-i10-populaire/1.0-l,https://catalogue.automobile.tn/max/2023/09/46490.png?t=1770642214,Citadine,5,5 ans,5,Sous réserve d'acceptation du dossier par le ministère du commerce,,65 CH,4 CV,95 nm 3500 tr/min,Essence,3,998 CM³,,,,,,,,,Traction,Manuelle,5,,,1510 mm,1680 mm,3805 mm,260 L,,,,,,161 KM/H,14.3 s,,,5 L/100 km,6.5 L/100 km,4.1 L/100 km,,,,,,Électrique,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,4 haut-parleurs | Commandes au volant,USB | AUX | Bluetooth,Non,Non,Non,Non,Tissu,Manuelle,En aluminium | 15'',À distance,Oui,Avant/Arrière,Frontaux,Oui,Électriques | Rabattables,En hauteur,Non,Non,Oui,Cuir | Multi-fonctions,Non,Conducteur et passager,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Poignées de portes,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Two-tone,Non,Non,Chromée,Non,Non,Non,Non,Cuir,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
KIA,Picanto Populaire,KIA Picanto Populaire 1.0 L,32 794 DT,32794,,,Non,Normal,https://www.automobile.tn/fr/neuf/kia/picanto-populaire/1.0-l,https://catalogue.automobile.tn/max/2024/09/47204.jpg?t=1779705955,Citadine,5,5 ans,5,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,,67 CH,4 CV,95.2 nm 3700 tr/min,Essence,3,998 CM³,,,,,,,,,Traction,Manuelle,5,,,1485 mm,1595 mm,3595 mm,255 L,,,,,,161 KM/H,14.3 s,,,4.8 L/100 km,6.0 L/100 km,4.1 L/100 km,,,,,,Électrique,Radar de recul | Caméra de recul,Non,HAC,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,4 haut-parleurs | Commandes au volant,USB | Android Auto | Apple Carplay | Bluetooth | Commande vocale,Tactile | 8 pouces,Non,Non,Non,Tissu,Manuelle,14'',À distance,Oui,Avant/Arrière,Frontaux,Oui,Électriques,En hauteur,ESC,Oui,Oui,Multi-fonctions,Non,Conducteur,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Teintées,Pare-chocs | Poignées de portes | Rétroviseurs,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Chromée,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Cenntro,Logistar 100,Cenntro Logistar 100 16 kWh,32 800 DT,32800,,,Non,Normal,https://www.automobile.tn/fr/neuf/cenntro/logistar-ls-100/16-kwh,https://catalogue.automobile.tn/max/2025/10/47490.png?t=1761837380,Utilitaire,5,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,2,Disponible,,34 CH,2 CV,90 nm 0 tr/min,Electrique,,,16 kWh,1,,,,,,,Traction,Automatique,,,,1689 mm,1610 mm,3664 mm,,,600 KG,,2 m³,,90 KM/H,,120 km,,,,,5 heures,15 kWh/100 km,,,,Électrique,Radar de recul | Caméra de recul,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Bluetooth,Tactile,Non,Non,Non,Tissu,Manuelle,14'',À distance,Oui,Avant,Frontaux,Oui,Électriques,Non,ESC,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1 prise 12 V,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
DFSK,K01S,Simple Cabine STD,32 900 DT,32900,,,Non,Normal,https://www.automobile.tn/fr/neuf/dfsk/k01s/simple-cabine-std,https://catalogue.automobile.tn/max/2021/04/46572.jpg?t=1775221398,Pick up,2,2 ans,2,Sur arrivage,,58 CH,5 CV,88 nm 3000 tr/min,Essence,4,1000 CM³,,,,,,,,,Propulsion,Manuelle,5,,,1810 mm,1560 mm,3910 mm,,,985 KG,,,,115 KM/H,N.C,,,7.5 L/100 km,,,,,,,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,USB,Non,Non,Non,Non,Tissu,Non,13'',Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
DFSK,K01S,Simple Cabine DLX,34 900 DT,34900,,,Non,Normal,https://www.automobile.tn/fr/neuf/dfsk/k01s/simple-cabine-dlx,https://catalogue.automobile.tn/max/2021/04/46572.jpg?t=1775221398,Pick up,2,2 ans,2,Sur arrivage,,58 CH,5 CV,88 nm 3000 tr/min,Essence,4,1000 CM³,,,,,,,,,Propulsion,Manuelle,5,,,1810 mm,1560 mm,3910 mm,,,985 KG,,,,115 KM/H,N.C,,,7.5 L/100 km,,,,,,,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,USB,Non,Non,Non,Non,Tissu,Manuelle,13'',Oui,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Citroën,C3 Populaire,Citroën C3 Populaire 1.2 L You,35 000 DT,35000,,,Non,Normal,https://www.automobile.tn/fr/neuf/citroen/c3-populaire/1.2-l-you,https://catalogue.automobile.tn/max/2026/03/47613.jpg?t=1774341823,SUV,5,3 ans,5,Sous réserve d'acceptation du dossier par le ministère du commerce | Sur arrivage,,72 CH,4 CV,118 nm 2750 tr/min,Essence,3,1199 CM³,,,,,,,,,Traction,Manuelle,5,,,1577 mm,1755 mm,4015 mm,310 L,,,,,,175 KM/H,13.3 s,,,5.4 L/100 km,6.4 L/100 km,4.7 L/100 km,,,,,,Oui,Non,Oui,Oui,Coffee break alert,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2 haut-parleurs | Commandes au volant | Station d’accueil Smartphone | Radio via smartphone (application MyCitroën Play),USB-C,Non,Non,Non,Non,Tissu,Manuelle,16'',À distance,Oui,Avant,Frontaux | Latéraux,Oui,Électriques,En hauteur et en profondeur,ESP,Oui,Oui,Multi-fonctions,Feux de jour,Conducteur,Non,Non,Non,Non,Oui,AFU,Non,Non,Non,Non,Non,Non,Non,Poignées de portes,Non,Non,Non,Non,1 prise 12 V,Non,3,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Citroën Advanced Comfort,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
DFSK,K01H,Large Cabine 1.1 l STD,35 900 DT,35900,,,Non,Normal,https://www.automobile.tn/fr/neuf/dfsk/k01h/large-cabine-1.1-l-std,https://catalogue.automobile.tn/max/2020/03/46354.jpg?t=1726650352,Pick up,2,2 ans,2,Disponible,,50 CH,6 CV,83 nm 3000 tr/min,Essence,4,1050 CM³,,,,,,,,,Propulsion,Manuelle,5,,,1850 mm,1560 mm,4500 mm,,,915 KG,,,,N.C,N.C,,,6.1 L/100 km,,,,,,,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,USB,Non,Non,Non,Non,Tissu,Non,13'',Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
DFSK,K01H,Large Cabine 1.1 l DLX,37 900 DT,37900,,,Non,Normal,https://www.automobile.tn/fr/neuf/dfsk/k01h/large-cabine-1.1-l-dlx,https://catalogue.automobile.tn/max/2020/03/46354.jpg?t=1726650352,Pick up,2,2 ans,2,Disponible,,50 CH,6 CV,83 nm 3000 tr/min,Essence,4,1050 CM³,,,,,,,,,Propulsion,Manuelle,5,,,1850 mm,1560 mm,4500 mm,,,915 KG,,,,N.C,N.C,,,6.1 L/100 km,,,,,,,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,USB,Non,Non,Non,Non,Tissu,Manuelle,13'',Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Avantier,Commuter,Avantier Commuter 31 KWH LFP,37 800 DT,37800,,,Non,Normal,https://www.automobile.tn/fr/neuf/avantier/commuter/31-kwh-lfp,https://catalogue.automobile.tn/max/2025/12/47516.png?t=1769345659,Citadine,5,5 ans | Batterie garantie 8 ans,4,4 mois | En pré-commande,,68 CH,2 CV,125 nm 0 tr/min,Electrique,,,31.2 kWh,,,,LFP,,,,Traction,Automatique,,,,1535 mm,1640 mm,3720 mm,,,,,,,127 KM/H,"7,5 s",300 km,,,,,9 heures,"10,4 kWh/100 km",30 minutes,,,Oui,Radar de recul | Système de caméras 360,Non,Autohold,Non,Non,Non,Non,Non,HDC,Non,Non,Non,Non,Non,Non,Non,2 haut-parleurs | Commandes au volant,USB | Commande vocale | Mirrorlink,Tactile | 10.1 pouces,Non,Non,Non,Tissu | Bi-ton,Automatique,En aluminium | 15'' | Bi-ton,À distance,Oui,Avant/Arrière,Frontaux,Oui,Électriques,En hauteur,ESC,Oui,Oui,Multi-fonctions,Feux de jour | Avant | Arrières,Non,Non,Oui,Full LED,Oui,TPMS,Non,Non,Non,Non,Éléctrique | EPB,Non,Non,Non,Pare-chocs | Poignées de portes | Rétroviseurs,Non,Normal | Sport | Eco | i-Pedal,Non,Non,Non,Non,Non,LED,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Changan,New Star Van,Changan New Star Van 1.2 L,39 900 DT,39900,,,Non,Normal,https://www.automobile.tn/fr/neuf/changan/new-star/1.2-l,https://catalogue.automobile.tn/max/2022/09/46810.jpg?t=1715348764,Utilitaire,3 | 2 portes latérales coulissantes,1 an,2,Disponible,,92 CH,6 CV,113 nm 4800 tr/min,Essence,4,1243 CM³,,,,,,,,,Propulsion,Manuelle,5,,,1890 mm,1620 mm,3980 mm,,,620 KG,,3.5 m³,,120 KM/H,N.C,,,7.4 L/100 km,,,,,,,,EPS,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,AUX,Non,Non,Non,Non,Tissu,Manuelle,14'',À distance,Oui,Avant,Frontaux,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
